153.3,140,82,2,orange
153.32,155,83,14,orange
153.34,162,79,3,orange
153.34,167,89,2,orange
153.34,182,89,16,orange
153.35,160,92,2,orange
153.35,151,80,2,orange
153.36,156,69,2,orange
153.36,161,93,3,orange
153.36,166,88,3,orange
153.36,169,84,15,orange
153.37,170,80,2,orange
153.37,160,70,2,orange
153.38,166,78,2,orange
153.38,155,89,2,orange
153.38,149,69,7,orange
153.38,155,76,2,orange
153.39,170,76,3,orange
153.39,154,77,3,orange
153.39,159,84,6,orange
153.4,153,88,14,orange
153.4,167,83,15,orange
153.4,154,90,14,orange
153.41,153,84,2,orange
153.41,147,67,5,orange
153.43,170,89,5,orange
153.43,146,78,13,orange
153.44,158,78,2,orange
153.44,164,76,15,orange
153.45,164,75,2,orange
153.46,158,76,2,orange
153.48,146,79,2,orange
153.49,163,70,2,orange
153.49,156,85,4,orange
153.51,149,88,2,orange
153.52,161,66,23,orange
153.52,149,80,2,orange
153.56,150,61,6,orange
153.57,140,72,15,orange
153.58,156,86,5,orange
153.58,172,88,5,orange
153.58,159,79,14,orange
153.59,149,62,8,orange
153.6,162,83,15,orange
153.62,158,75,17,orange
153.63,162,88,3,orange
153.64,176,82,4,orange
153.65,155,95,2,orange
153.66,154,87,6,orange
153.67,155,92,2,orange
153.68,155,89,13,orange
153.69,159,76,2,orange
153.69,145,86,2,orange
153.69,148,84,9,orange
153.7,161,87,13,orange
153.7,153,78,17,orange
153.7,159,74,2,orange
153.7,139,78,11,orange
153.71,144,82,2,orange
153.72,156,81,2,orange
153.72,145,76,2,orange
153.73,141,90,2,orange
153.73,149,87,25,orange
153.75,162,64,21,orange
153.76,143,92,15,orange
153.77,151,104,2,orange
153.77,164,75,3,orange
153.77,147,98,2,orange
153.78,167,79,6,orange
153.78,141,72,11,orange
153.79,144,81,9,orange
153.8,162,76,22,orange
153.81,168,74,2,orange
153.82,156,80,2,orange
153.82,162,86,8,orange
153.85,150,79,25,orange
153.86,155,82,2,orange
153.86,176,90,2,orange
153.86,143,76,2,orange
153.88,165,72,6,orange
153.89,162,85,14,orange
153.9,166,79,12,orange
153.9,179,84,4,orange
153.91,143,68,14,orange
153.91,162,107,15,orange
153.92,155,93,14,orange
153.92,180,63,4,orange
153.94,150,86,2,orange
153.97,156,88,2,orange
153.98,152,81,2,orange
153.98,158,101,5,orange
154.02,150,77,2,orange
154.02,157,66,5,orange
154.07,144,59,2,orange
154.08,151,94,2,orange
154.09,162,72,2,orange
154.09,155,73,24,orange
154.09,159,78,2,orange
154.1,164,75,11,orange
154.12,175,70,2,orange
154.15,174,91,2,orange
154.15,148,96,2,orange
154.15,149,79,10,orange
154.15,154,93,2,orange
154.17,160,99,7,orange
154.18,168,78,2,orange
154.19,156,95,9,orange
154.2,153,81,2,orange
154.2,160,84,2,orange
154.2,144,64,2,orange
154.21,171,74,17,orange
154.21,161,97,2,orange
154.21,159,81,2,orange
154.21,160,75,12,orange
154.24,155,62,2,orange
154.25,149,80,9,orange
154.25,150,88,2,orange
154.26,165,88,6,orange
154.27,173,77,2,orange
154.3,166,67,2,orange
154.31,147,85,2,orange
154.34,156,90,2,orange
154.34,163,78,2,orange
154.35,149,83,2,orange
154.35,161,66,2,orange
154.35,160,91,2,orange
154.36,151,94,19,orange
154.36,152,96,24,orange
154.36,146,71,14,orange
154.38,139,77,2,orange
154.43,146,70,4,orange
154.45,163,78,13,orange
154.46,143,87,4,orange
154.46,156,90,2,orange
154.46,162,83,2,orange
154.47,141,76,12,orange
154.47,166,92,11,orange
154.54,182,72,2,orange
154.54,172,69,8,orange
154.55,152,86,11,orange
154.55,155,96,19,orange
154.55,143,63,19,orange
154.56,166,73,3,orange
154.57,149,76,6,orange
154.58,155,65,4,orange
154.59,150,95,14,orange
154.59,148,79,4,orange
154.6,158,98,10,orange
154.61,162,83,11,orange
154.61,163,77,2,orange
154.62,168,87,2,orange
154.62,167,79,2,orange
154.62,153,76,16,orange
154.62,141,83,13,orange
154.63,157,83,2,orange
154.65,168,81,2,orange
154.66,152,96,15,orange
154.68,157,98,2,orange
154.68,170,77,3,orange
154.69,158,80,2,orange
154.7,141,76,2,orange
154.73,167,88,11,orange
154.74,163,72,2,orange
154.74,161,75,2,orange
154.75,188,100,2,orange
154.76,167,87,11,orange
154.76,155,85,14,orange
154.79,163,74,22,orange
154.81,162,94,2,orange
154.81,151,75,20,orange
154.81,147,79,13,orange
154.83,167,87,2,orange
154.84,161,82,2,orange
154.84,172,80,2,orange
154.88,160,70,2,orange
154.91,158,68,2,orange
154.92,157,83,6,orange
154.94,172,94,17,orange
154.94,140,79,14,orange
154.96,153,88,2,orange
154.99,160,101,2,orange
154.99,154,84,3,orange
155.01,167,80,19,orange
155.02,169,91,10,orange
155.04,173,91,2,orange
155.04,167,92,13,orange
155.05,154,72,10,orange
155.07,162,93,16,orange
155.07,153,81,5,orange
155.09,161,97,8,orange
155.1,170,75,16,orange
155.1,157,77,3,orange
155.11,160,72,9,orange
155.11,157,83,24,orange
155.12,158,86,4,orange
155.13,169,87,2,orange
155.14,155,72,6,orange
155.14,163,78,4,orange
155.14,163,77,2,orange
155.15,158,88,7,orange
155.17,150,89,2,orange
155.2,148,77,2,orange
155.2,140,80,2,orange
155.22,168,109,2,orange
155.24,158,79,2,orange
155.24,164,95,2,orange
155.25,150,72,2,orange
155.25,150,79,13,orange
155.25,161,84,11,orange
155.25,145,73,2,orange
155.26,150,75,13,orange
155.29,155,100,4,orange
155.31,166,82,2,orange
155.32,128,70,5,orange
155.32,167,72,6,orange
155.35,160,88,2,orange
155.35,157,89,6,orange
155.35,158,92,15,orange
155.36,158,80,13,orange
155.36,164,75,10,orange
155.37,178,82,2,orange
155.38,156,97,2,orange
155.38,183,95,2,orange
155.39,154,86,2,orange
155.42,151,104,2,orange
155.43,163,79,2,orange
155.43,168,66,12,orange
155.45,161,67,2,orange
155.45,170,90,17,orange
155.45,160,93,26,orange
155.46,160,73,2,orange
155.48,166,81,24,orange
155.51,151,67,2,orange
155.53,157,78,12,orange
155.54,162,83,2,orange
155.54,151,73,7,orange
155.58,159,89,19,orange
155.58,150,79,2,orange
155.6,138,68,2,orange
155.61,158,61,6,orange
155.61,146,80,2,orange
155.61,158,75,29,orange
155.63,171,80,2,orange
155.64,146,73,6,orange
155.64,162,74,3,orange
155.68,164,95,2,orange
155.68,167,84,2,orange
155.68,158,90,2,orange
155.7,165,85,2,orange
155.72,161,72,2,orange
155.73,159,92,2,orange
155.73,175,84,5,orange
155.73,158,99,2,orange
155.73,143,67,2,orange
155.74,153,70,11,orange
155.79,151,83,10,orange
155.79,144,90,4,orange
155.82,150,73,17,orange
155.84,149,70,25,orange
155.84,161,92,17,orange
155.85,157,68,2,orange
155.85,164,73,2,orange
155.85,149,91,2,orange
155.86,170,69,10,orange
155.86,156,86,19,orange
155.9,150,87,2,orange
155.9,159,75,2,orange
155.93,155,75,13,orange
155.94,140,73,17,orange
155.96,158,91,8,orange
155.97,151,73,10,orange
155.99,157,69,2,orange
156,150,90,2,orange
156.03,179,67,2,orange
156.04,160,104,10,orange
156.04,145,90,10,orange
156.05,156,79,7,orange
156.06,163,96,12,orange
156.07,158,92,25,orange
156.09,155,83,2,orange
156.1,153,92,2,orange
156.11,157,71,7,orange
156.12,162,89,2,orange
156.12,157,60,2,orange
156.12,141,63,3,orange
156.12,167,99,2,orange
156.14,151,75,2,orange
156.15,162,85,7,orange
156.15,150,97,2,orange
156.16,144,63,10,orange
156.16,137,96,9,orange
156.17,151,96,18,orange
156.19,149,88,9,orange
156.19,140,70,7,orange
156.2,177,99,17,orange
156.2,158,59,18,orange
156.2,155,74,2,orange
156.22,150,82,2,orange
156.24,165,83,4,orange
156.24,154,97,6,orange
156.25,149,100,6,orange
156.27,135,70,2,orange
156.28,163,80,2,orange
156.28,169,76,2,orange
156.3,141,82,13,orange
156.31,166,105,5,orange
156.31,141,60,2,orange
156.31,163,83,2,orange
156.35,150,94,9,orange
156.35,139,83,2,orange
156.36,147,90,2,orange
156.37,153,79,29,orange
156.37,153,84,15,orange
156.38,152,87,7,orange
156.4,175,85,21,orange
156.42,156,96,15,orange
156.42,154,79,2,orange
156.45,181,79,2,orange
156.45,156,88,15,orange
156.45,165,72,2,orange
156.46,171,73,2,orange
156.47,151,83,4,orange
156.47,160,75,2,orange
156.47,147,79,9,orange
156.47,160,73,20,orange
156.5,143,91,2,orange
156.5,158,78,18,orange
156.52,163,92,3,orange
156.52,162,67,12,orange
156.54,142,85,2,orange
156.55,163,67,11,orange
156.55,155,100,2,orange
156.56,164,100,13,orange
156.57,151,74,16,orange
156.59,156,84,2,orange
156.6,154,81,18,orange
156.62,160,82,2,orange
156.64,163,90,3,orange
156.64,164,67,2,orange
156.65,159,81,2,orange
156.65,166,65,14,orange
156.67,152,74,7,orange
156.71,163,93,2,orange
156.72,142,88,2,orange
156.72,172,70,9,orange
156.72,166,98,6,orange
156.72,159,94,2,orange
156.73,143,72,3,orange
156.74,157,100,11,orange
156.75,151,102,15,orange
156.75,141,85,17,orange
156.75,165,77,2,orange
156.76,155,101,4,orange
156.77,141,75,2,orange
156.79,141,74,2,orange
156.79,162,74,13,orange
156.8,162,73,2,orange
156.81,148,68,4,orange
156.81,150,100,25,orange
156.82,153,66,2,orange
156.82,184,72,2,orange
156.84,162,93,2,orange
156.85,152,98,11,orange
156.88,150,67,2,orange
156.89,159,82,2,orange
156.9,154,93,2,orange
156.92,164,84,4,orange
156.93,164,80,3,orange
156.93,169,76,2,orange
156.94,176,73,2,orange
156.95,160,80,2,orange
156.96,158,81,2,orange
156.98,163,82,3,orange
156.99,141,91,2,orange
156.99,171,81,2,orange
157.04,156,96,3,orange
157.05,166,80,3,orange
157.05,172,67,2,orange
157.05,148,91,3,orange
157.05,149,84,9,orange
157.06,154,72,2,orange
157.08,175,90,2,orange
157.09,159,75,2,orange
157.09,160,67,2,orange
157.1,160,87,9,orange
157.12,155,92,8,orange
157.12,125,99,4,orange
157.13,180,103,2,orange
157.13,162,79,11,orange
157.14,144,74,10,orange
157.15,168,87,2,orange
157.15,151,69,2,orange
157.16,176,85,2,orange
157.16,168,77,5,orange
157.17,147,81,14,orange
157.19,157,79,8,orange
157.2,152,69,7,orange
157.22,158,102,2,orange
157.22,161,85,7,orange
157.24,147,74,23,orange
157.24,140,89,3,orange
157.24,156,73,2,orange
157.24,160,93,6,orange
157.24,187,99,6,orange
157.25,169,82,10,orange
157.26,152,75,3,orange
157.26,175,57,16,orange
157.27,152,57,7,orange
157.27,151,94,11,orange
157.27,172,84,15,orange
157.28,160,81,19,orange
157.29,160,71,2,orange
157.31,142,86,2,orange
157.31,164,85,7,orange
157.31,163,97,2,orange
157.31,147,86,6,orange
157.32,164,80,2,orange
157.32,152,84,2,orange
157.33,139,72,2,orange
157.33,161,108,11,orange
157.34,147,79,20,orange
157.35,162,87,2,orange
157.35,149,78,17,orange
157.36,159,89,13,orange
157.36,161,90,12,orange
157.38,158,86,2,orange
157.38,147,94,4,orange
157.39,168,77,2,orange
157.39,156,105,2,orange
157.41,153,81,10,orange
157.41,156,82,13,orange
157.42,153,91,2,orange
157.43,156,84,7,orange
157.44,173,91,23,orange
157.45,146,66,6,orange
157.46,140,93,9,orange
157.48,149,85,6,orange
157.48,144,97,7,orange
157.48,159,91,14,orange
157.53,162,81,2,orange
157.54,165,102,2,orange
157.54,160,78,2,orange
157.55,150,77,3,orange
157.56,158,64,6,orange
157.56,146,86,2,orange
157.57,140,95,7,orange
157.57,158,91,14,orange
157.57,162,74,11,orange
157.58,156,90,4,orange
157.58,130,99,2,orange
157.58,154,88,21,orange
157.6,162,88,4,orange
157.61,170,77,4,orange
157.62,146,90,16,orange
157.63,153,76,17,orange
157.63,159,93,2,orange
157.64,137,90,23,orange
157.66,161,92,2,orange
157.67,163,85,2,orange
157.67,147,81,5,orange
157.69,164,90,2,orange
157.7,152,65,2,orange
157.71,152,69,19,orange
157.72,149,83,5,orange
157.73,170,67,8,orange
157.74,174,85,12,orange
157.74,150,84,13,orange
157.75,166,62,9,orange
157.77,145,88,4,orange
157.79,130,93,24,orange
157.79,156,100,2,orange
157.81,159,84,15,orange
157.81,151,85,2,orange
157.82,140,78,4,orange
157.82,167,89,7,orange
157.84,158,80,31,orange
157.84,154,88,5,orange
157.85,175,100,6,orange
157.87,164,81,12,orange
157.92,172,86,14,orange
157.93,159,88,2,orange
157.93,154,91,2,orange
157.93,155,70,14,orange
157.95,168,87,2,orange
157.96,176,85,5,orange
158,172,87,6,orange
158,161,93,2,orange
158.03,151,81,2,orange
158.05,158,78,2,orange
158.05,155,78,31,orange
158.06,146,78,9,orange
158.06,165,85,2,orange
158.06,150,89,11,orange
158.07,179,79,5,orange
158.07,166,88,15,orange
158.09,156,67,22,orange
158.09,165,85,2,orange
158.1,163,103,14,orange
158.11,148,106,2,orange
158.12,171,89,19,orange
158.12,148,83,12,orange
158.14,151,77,8,orange
158.14,167,77,12,orange
158.14,161,86,2,orange
158.16,162,72,9,orange
158.17,156,110,2,orange
158.17,147,87,2,orange
158.17,158,78,2,orange
158.2,168,101,2,orange
158.2,147,92,2,orange
158.2,147,84,2,orange
158.21,150,67,12,orange
158.23,155,63,2,orange
158.28,163,95,17,orange
158.29,140,78,4,orange
158.3,153,87,2,orange
158.3,160,87,5,orange
158.3,145,60,10,orange
158.31,149,103,2,orange
158.32,149,77,3,orange
158.35,153,79,10,orange
158.36,156,86,2,orange
158.39,152,80,2,orange
158.41,158,87,12,orange
158.42,164,92,2,orange
158.42,147,63,2,orange
158.43,164,83,2,orange
158.44,146,87,2,orange
158.47,156,77,6,orange
158.47,170,76,20,orange
158.47,160,79,10,orange
158.49,162,83,2,orange
158.5,181,93,13,orange
158.5,158,72,21,orange
158.51,148,90,10,orange
158.52,142,94,9,orange
158.56,161,89,2,orange
158.57,160,82,2,orange
158.6,164,79,2,orange
158.61,159,90,2,orange
158.64,149,75,2,orange
158.65,166,74,8,orange
158.65,156,75,2,orange
158.67,168,77,12,orange
158.68,166,85,9,orange
158.7,161,57,2,orange
158.7,164,78,2,orange
158.7,151,77,2,orange
158.71,148,78,2,orange
158.72,148,84,8,orange
158.73,164,70,27,orange
158.74,176,68,2,orange
158.74,144,77,2,orange
158.74,174,77,11,orange
158.75,153,86,10,orange
158.77,154,76,2,orange
158.77,141,86,2,orange
158.77,163,78,26,orange
158.79,146,93,2,orange
158.8,152,79,2,orange
158.8,153,66,2,orange
158.8,169,71,14,orange
158.81,153,67,2,orange
158.81,148,97,2,orange
158.82,158,88,10,orange
158.82,145,96,2,orange
158.82,176,80,9,orange
158.82,151,83,13,orange
158.88,158,86,25,orange
158.9,144,84,2,orange
158.91,138,105,5,orange
158.91,142,76,2,orange
158.92,156,95,2,orange
158.93,162,84,2,orange
158.93,153,72,12,orange
158.95,153,70,2,orange
158.95,169,71,2,orange
158.95,156,90,2,orange
158.95,158,78,2,orange
158.96,174,84,9,orange
158.96,152,70,17,orange
158.97,149,85,2,orange
158.98,138,64,2,orange
158.99,162,88,3,orange
159.01,164,75,23,orange
159.04,156,84,2,orange
159.06,145,95,2,orange
159.06,158,79,3,orange
159.07,158,99,5,orange
159.07,168,74,6,orange
159.08,155,69,2,orange
159.08,153,92,15,orange
159.08,167,84,2,orange
159.09,168,75,13,orange
159.1,144,62,2,orange
159.1,171,78,17,orange
159.14,167,89,7,orange
159.15,144,77,6,orange
159.18,154,83,17,orange
159.21,163,76,12,orange
159.25,160,90,2,orange
159.25,152,80,10,orange
159.28,165,74,2,orange
159.29,174,83,5,orange
159.3,164,99,2,orange
159.31,147,99,12,orange
159.31,164,67,2,orange
159.33,131,86,2,orange
159.36,161,84,2,orange
159.37,159,82,2,orange
159.39,160,90,2,orange
159.39,169,77,2,orange
159.41,155,86,7,orange
159.43,159,78,2,orange
159.45,153,83,2,orange
159.46,162,97,17,orange
159.46,185,74,20,orange
159.46,164,74,4,orange
159.47,143,93,2,orange
159.48,160,88,2,orange
159.48,171,79,2,orange
159.5,169,88,2,orange
159.52,166,91,4,orange
159.52,154,88,2,orange
159.53,155,101,2,orange
159.53,144,72,2,orange
159.54,161,87,8,orange
159.56,162,74,2,orange
159.57,156,84,2,orange
159.58,163,92,18,orange
159.59,162,75,4,orange
159.59,159,77,2,orange
159.62,163,103,11,orange
159.63,164,73,9,orange
159.64,141,76,2,orange
159.65,164,77,2,orange
159.66,145,81,9,orange
159.66,147,68,2,orange
159.68,127,98,2,orange
159.69,164,94,7,orange
159.69,164,90,17,orange
159.7,166,79,16,orange
159.71,146,82,16,orange
159.75,174,87,2,orange
159.76,164,79,6,orange
159.79,163,81,3,orange
159.79,163,71,11,orange
159.85,139,82,2,orange
159.85,152,88,13,orange
159.85,159,112,2,orange
159.85,160,70,6,orange
159.86,159,81,8,orange
159.86,151,67,4,orange
159.87,176,68,11,orange
159.88,157,68,10,orange
159.89,162,95,2,orange
159.89,165,89,2,orange
159.91,172,87,2,orange
159.91,163,84,7,orange
159.92,159,78,2,orange
159.92,150,74,16,orange
159.94,158,75,8,orange
159.94,176,86,22,orange
159.95,156,89,2,orange
159.96,160,83,2,orange
160,151,93,5,orange
160.01,157,86,2,orange
160.01,152,89,2,orange
160.01,174,81,2,orange
160.02,155,79,4,orange
160.02,166,76,24,orange
160.02,161,73,10,orange
160.02,155,96,8,orange
160.03,152,88,2,orange
160.03,146,90,22,orange
160.05,156,78,10,orange
160.06,149,88,2,orange
160.09,148,81,9,orange
160.09,141,68,8,orange
160.1,145,96,6,orange
160.11,141,63,6,orange
160.14,159,91,2,orange
160.15,152,78,2,orange
160.15,141,67,12,orange
160.19,161,96,6,orange
160.19,159,82,2,orange
160.2,147,66,13,orange
160.22,155,99,9,orange
160.23,154,95,2,orange
160.23,160,88,2,orange
160.23,146,87,6,orange
160.23,149,98,2,orange
160.25,151,75,3,orange
160.25,165,88,2,orange
160.25,167,83,2,orange
160.25,159,95,12,orange
160.25,166,71,6,orange
160.26,150,102,14,orange
160.27,149,79,10,orange
160.29,143,76,2,orange
160.29,154,80,3,orange
160.29,156,87,3,orange
160.31,152,87,2,orange
160.32,168,82,7,orange
160.32,151,70,2,orange
160.32,156,70,3,orange
160.33,167,74,2,orange
160.33,158,96,5,orange
160.34,142,93,2,orange
160.35,161,77,10,orange
160.35,152,86,2,orange
160.38,178,59,10,orange
160.38,131,100,5,orange
160.39,163,86,2,orange
160.39,165,78,10,orange
160.39,155,102,3,orange
160.39,148,65,2,orange
160.41,164,61,2,orange
160.42,144,88,14,orange
160.44,158,62,6,orange
160.47,171,72,19,orange
160.48,147,79,4,orange
160.49,155,78,8,orange
160.49,165,75,2,orange
160.5,143,81,12,orange
160.51,162,72,2,orange
160.53,161,79,11,orange
160.55,154,58,2,orange
160.58,159,96,13,orange
160.59,161,75,9,orange
160.59,149,79,3,orange
160.6,154,96,17,orange
160.62,132,62,20,orange
160.62,148,87,7,orange
160.63,162,80,2,orange
160.64,151,91,3,orange
160.65,154,64,2,orange
160.66,146,79,2,orange
160.68,158,76,2,orange
160.68,145,90,2,orange
160.7,150,87,16,orange
160.7,159,74,8,orange
160.71,156,89,13,orange
160.71,154,75,2,orange
160.72,151,92,3,orange
160.73,164,78,2,orange
160.74,149,72,2,orange
160.75,165,95,2,orange
160.75,174,75,2,orange
160.76,170,78,2,orange
160.79,149,70,10,orange
160.79,141,78,10,orange
160.79,140,55,8,orange
160.79,170,80,4,orange
160.82,147,79,2,orange
160.84,145,87,2,orange
160.84,181,88,22,orange
160.85,156,68,2,orange
160.85,155,78,10,orange
160.86,139,79,2,orange
160.86,164,80,19,orange
160.86,147,85,2,orange
160.9,163,71,7,orange
160.91,179,101,14,orange
160.92,153,80,2,orange
160.92,147,94,6,orange
160.94,147,72,2,orange
160.95,141,86,2,orange
160.96,152,68,2,orange
160.98,162,79,8,orange
160.99,165,94,10,orange
161.01,168,83,4,orange
161.01,159,76,5,orange
161.02,153,92,2,orange
161.03,155,77,13,orange
161.04,165,83,2,orange
161.05,152,88,2,orange
161.06,160,78,26,orange
161.09,167,81,7,orange
161.12,141,74,2,orange
161.12,162,84,18,orange
161.13,148,97,2,orange
161.15,155,72,3,orange
161.16,159,81,11,orange
161.19,137,82,5,orange
161.19,160,78,2,orange
161.2,151,91,2,orange
161.22,161,79,2,orange
161.22,150,59,8,orange
161.23,143,85,2,orange
161.23,156,93,2,orange
161.24,153,75,14,orange
161.25,149,98,14,orange
161.26,159,102,16,orange
161.27,166,88,20,orange
161.29,160,70,16,orange
161.3,168,83,2,orange
161.31,158,89,2,orange
161.31,169,79,6,orange
161.32,173,75,13,orange
161.32,162,91,12,orange
161.32,142,94,2,orange
161.33,164,72,2,orange
161.35,156,64,2,orange
161.36,158,80,5,orange
161.36,166,102,2,orange
161.38,138,73,17,orange
161.4,157,100,13,orange
161.42,165,82,2,orange
161.42,145,71,9,orange
161.45,145,78,2,orange
161.45,158,93,15,orange
161.47,165,84,28,orange
161.49,159,76,8,orange
161.49,156,83,2,orange
161.5,169,90,15,orange
161.5,156,71,2,orange
161.5,150,87,2,orange
161.51,152,86,7,orange
161.51,176,65,10,orange
161.52,147,105,12,orange
161.52,155,91,9,orange
161.53,146,79,8,orange
161.54,160,94,27,orange
161.54,138,87,18,orange
161.55,153,89,2,orange
161.56,152,75,12,orange
161.58,147,73,6,orange
161.58,157,79,9,orange
161.61,160,77,11,orange
161.62,159,69,4,orange
161.62,151,88,4,orange
161.62,171,79,2,orange
161.62,157,90,2,orange
161.65,164,75,7,orange
161.66,157,63,2,orange
161.66,162,73,28,orange
161.67,154,90,14,orange
161.68,147,88,6,orange
161.68,155,96,13,orange
161.68,163,88,7,orange
161.69,159,84,2,orange
161.71,168,95,2,orange
161.71,150,83,2,orange
161.73,180,74,20,orange
161.73,135,84,13,orange
161.74,149,87,10,orange
161.77,157,75,2,orange
161.8,153,91,6,orange
161.81,156,77,8,orange
161.81,141,66,2,orange
161.83,162,66,11,orange
161.84,152,97,10,orange
161.84,161,74,13,orange
161.84,147,81,2,orange
161.84,149,92,2,orange
161.86,154,87,2,orange
161.86,160,70,2,orange
161.86,147,75,2,orange
161.86,156,89,8,orange
161.88,154,71,12,orange
161.91,153,90,2,orange
161.91,156,75,2,orange
161.93,154,92,5,orange
161.94,142,72,15,orange
161.96,166,67,2,orange
161.96,163,96,5,orange
161.98,160,73,13,orange
161.98,154,84,2,orange
161.98,161,79,2,orange
161.99,163,89,12,orange
162,153,84,2,orange
162.01,165,79,12,orange
162.03,158,80,2,orange
162.05,153,83,5,orange
162.06,163,72,8,orange
162.07,133,84,2,orange
162.08,160,76,2,orange
162.1,153,92,2,orange
162.11,155,80,20,orange
162.12,166,92,2,orange
162.13,161,85,21,orange
162.13,156,67,5,orange
162.17,160,92,11,orange
162.18,159,102,23,orange
162.18,149,71,2,orange
162.18,158,77,2,orange
162.18,168,73,2,orange
162.2,146,85,4,orange
162.2,170,90,7,orange
162.21,163,81,13,orange
162.21,152,76,2,orange
162.22,165,83,12,orange
162.23,147,88,8,orange
162.27,144,87,26,orange
162.28,141,89,2,orange
162.29,175,79,6,orange
162.31,144,78,17,orange
162.33,141,94,5,orange
162.33,188,78,4,orange
162.33,155,101,20,orange
162.36,162,102,9,orange
162.36,162,69,2,orange
162.37,154,86,3,orange
162.38,152,86,2,orange
162.38,149,81,21,orange
162.39,170,96,10,orange
162.4,149,60,7,orange
162.4,151,87,8,orange
162.41,170,103,4,orange
162.41,153,83,2,orange
162.42,158,73,2,orange
162.43,151,79,5,orange
162.44,157,70,5,orange
162.47,157,87,2,orange
162.48,170,95,2,orange
162.49,133,76,2,orange
162.5,167,81,4,orange
162.5,147,78,2,orange
162.5,175,94,3,orange
162.52,173,71,2,orange
162.52,163,92,2,orange
162.52,162,72,2,orange
162.54,151,93,2,orange
162.54,163,97,8,orange
162.54,167,72,13,orange
162.57,132,83,2,orange
162.57,146,78,12,orange
162.58,151,80,22,orange
162.59,137,88,12,orange
162.6,148,95,16,orange
162.63,139,89,14,orange
162.63,170,91,11,orange
162.63,152,78,2,orange
162.63,152,94,4,orange
162.64,173,92,6,orange
162.64,167,74,3,orange
162.65,146,86,2,orange
162.66,153,102,2,orange
162.66,153,88,12,orange
162.66,147,78,2,orange
162.67,152,89,17,orange
162.68,160,85,2,orange
162.69,162,90,13,orange
162.72,170,86,6,orange
162.73,148,83,16,orange
162.74,164,73,23,orange
162.75,142,66,4,orange
162.77,161,61,6,orange
162.78,176,79,14,orange
162.79,160,89,2,orange
162.88,176,92,13,orange
162.88,146,73,2,orange
162.89,161,82,4,orange
162.91,171,88,6,orange
162.92,161,96,18,orange
162.92,150,73,2,orange
162.93,162,78,24,orange
162.94,141,71,22,orange
162.96,162,101,17,orange
162.96,173,71,20,orange
162.97,158,72,2,orange
162.98,161,78,10,orange
162.98,158,87,2,orange
162.99,167,93,2,orange
162.99,150,85,2,orange
162.99,160,96,11,orange
163.02,159,81,6,orange
163.1,166,74,11,orange
163.11,149,92,10,orange
163.11,147,74,10,orange
163.13,160,77,15,orange
163.13,155,65,34,orange
163.13,176,76,2,orange
163.16,162,87,2,orange
163.17,156,74,11,orange
163.17,156,84,13,orange
163.17,147,76,6,orange
163.18,152,93,5,orange
163.18,154,80,2,orange
163.19,155,86,15,orange
163.19,165,66,3,orange
163.21,156,89,2,orange
163.24,164,89,4,orange
163.24,151,72,5,orange
163.25,148,88,8,orange
163.25,151,96,13,orange
163.25,172,81,2,orange
163.27,169,87,19,orange
163.29,162,80,15,orange
163.33,176,89,10,orange
163.33,158,81,2,orange
163.36,162,89,2,orange
163.36,151,86,7,orange
163.4,149,92,22,orange
163.4,159,57,2,orange
163.42,170,67,7,orange
163.44,169,80,5,orange
163.45,141,82,10,orange
163.47,149,72,18,orange
163.48,165,96,11,orange
163.49,152,82,9,orange
163.49,150,79,16,orange
163.54,176,68,2,orange
163.54,162,98,2,orange
163.55,153,84,2,orange
163.56,153,81,2,orange
163.56,163,93,8,orange
163.56,186,79,2,orange
163.56,160,72,14,orange
163.57,157,81,2,orange
163.57,168,78,2,orange
163.57,170,74,2,orange
163.59,159,97,2,orange
163.59,163,80,5,orange
163.65,166,90,30,orange
163.67,153,83,2,orange
163.67,148,77,8,orange
163.67,156,91,2,orange
163.68,160,95,2,orange
163.68,145,89,12,orange
163.68,156,81,2,orange
163.69,150,84,7,orange
163.69,161,74,12,orange
163.7,135,96,15,orange
163.71,145,91,2,orange
163.73,145,72,2,orange
163.76,159,71,6,orange
163.76,174,74,10,orange
163.77,153,83,18,orange
163.77,165,77,2,orange
163.78,151,82,9,orange
163.78,160,87,2,orange
163.78,159,82,2,orange
163.79,141,89,2,orange
163.8,173,96,11,orange
163.8,158,60,5,orange
163.81,160,83,2,orange
163.82,148,82,2,orange
163.83,168,72,21,orange
163.83,144,89,4,orange
163.85,163,72,7,orange
163.85,162,89,3,orange
163.87,167,84,10,orange
163.89,154,71,13,orange
163.9,143,86,2,orange
163.9,172,90,2,orange
163.91,171,74,20,orange
163.91,156,70,10,orange
163.92,164,66,19,orange
163.92,168,74,8,orange
163.94,173,82,2,orange
163.95,149,54,3,orange
163.96,165,80,14,orange
163.96,150,78,2,orange
163.97,153,86,2,orange
164,158,97,6,orange
164.01,139,83,5,orange
164.01,171,73,15,orange
164.05,153,85,2,orange
164.06,153,83,21,orange
164.06,166,72,8,orange
164.07,151,78,2,orange
164.1,156,85,6,orange
164.12,150,68,2,orange
164.13,152,75,2,orange
164.18,165,89,4,orange
164.18,173,71,6,orange
164.18,163,85,2,orange
164.19,168,79,12,orange
164.2,165,94,18,orange
164.2,149,70,5,orange
164.2,171,77,2,orange
164.2,144,68,12,orange
164.2,142,90,2,orange
164.22,160,69,6,orange
164.23,169,76,2,orange
